Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y
Home,CHALLENGE,GROUND-WON,1,44847,1793.88,44847,1793.88,Player10,,-7.420000000000001,-20.400000000000002,,
Home,PASS,,1,44871,1794.84,44898,1795.92,Player10,Player8,-10.599999999999998,-19.720000000000002,-14.840000000000002,-29.919999999999995
Home,CHALLENGE,TACKLE-LOST,1,44980,1799.2,44980,1799.2,Player8,,-29.680000000000003,-33.32,,
Home,BALL LOST,THEFT,1,44980,1799.2,44980,1799.2,Player8,,-29.680000000000003,-33.32,,
Away,CHALLENGE,TACKLE-WON,1,44986,1799.44,44986,1799.44,Player19,,-29.680000000000003,-33.32,,
Away,RECOVERY,THEFT,1,44986,1799.44,44986,1799.44,Player19,,-29.680000000000003,-33.32,,
Away,BALL OUT,,1,44995,1799.8,45002,1800.08,Player19,,-29.680000000000003,-32.64,-31.799999999999997,-36.04
Home,SET PIECE,THROW IN,1,45290,1811.6,45290,1811.6,Player4,,,,,
Home,PASS,,1,45290,1811.6,45310,1812.4,Player4,Player7,-26.5,-34.68,-24.38,-25.16
Home,PASS,,1,45310,1812.4,45331,1813.24,Player7,Player4,-24.38,-25.16,-24.38,-34.0
Home,PASS,,1,45331,1813.24,45388,1815.52,Player4,Player3,-24.38,-34.0,-2.120000000000002,-30.599999999999998
Home,PASS,,1,45430,1817.2,45470,1818.8,Player3,Player2,3.180000000000003,-26.52,12.719999999999999,-7.479999999999999
Home,PASS,,1,45501,1820.04,45566,1822.64,Player2,Player11,14.840000000000002,-6.119999999999997,41.34,3.3999999999999995
Home,BALL LOST,,1,45597,1823.88,45660,1826.4,Player11,,40.28,6.120000000000002,4.240000000000004,31.959999999999997
Away,CHALLENGE,AERIAL-WON,1,45658,1826.32,45658,1826.32,Player18,,4.240000000000004,27.200000000000003,,
Away,RECOVERY,INTERCEPTION,1,45658,1826.32,45658,1826.32,Player18,,4.240000000000004,27.200000000000003,,
Home,CHALLENGE,AERIAL-LOST,1,45660,1826.4,45660,1826.4,Player1,,6.360000000000006,27.880000000000003,,
Away,PASS,HEAD,1,45662,1826.48,45712,1828.48,Player18,Player22,5.300000000000004,27.200000000000003,15.900000000000002,29.24
Away,PASS,,1,45744,1829.76,45759,1830.36,Player22,Player18,20.139999999999993,34.0,18.020000000000003,29.24
Away,BALL LOST,INTERCEPTION,1,45765,1830.6,45790,1831.6,Player18,,19.080000000000005,29.24,23.319999999999997,29.24
Home,CHALLENGE,GROUND-WON,1,45766,1830.64,45766,1830.64,Player5,,18.020000000000003,29.24,,
Home,RECOVERY,INTERCEPTION,1,45766,1830.64,45766,1830.64,Player5,,18.020000000000003,29.24,,
Home,PASS,,1,45766,1830.64,45791,1831.64,Player5,Player1,18.020000000000003,29.24,24.38,30.6
Home,BALL OUT,,1,45791,1831.64,45841,1833.64,Player1,,24.38,30.6,13.780000000000001,35.36
Away,SET PIECE,THROW IN,1,45967,1838.68,45967,1838.68,Player20,,,,,
Away,PASS,,1,45974,1838.96,46019,1840.76,Player20,Player17,11.659999999999998,34.0,-5.299999999999999,24.48
Away,PASS,,1,46066,1842.64,46109,1844.36,Player17,Player16,-8.480000000000002,18.36,-12.719999999999999,-6.799999999999999
Away,PASS,,1,46129,1845.16,46154,1846.16,Player16,Player15,-12.719999999999999,-8.84,-10.599999999999998,-23.119999999999997
Away,PASS,,1,46185,1847.4,46233,1849.32,Player15,Player23,-10.599999999999998,-23.119999999999997,11.659999999999998,-17.68
Away,PASS,,1,46237,1849.48,46272,1850.88,Player23,Player19,11.659999999999998,-18.36,4.240000000000004,-29.919999999999995
Away,BALL LOST,INTERCEPTION,1,46327,1853.08,46347,1853.88,Player19,,0.0,-27.880000000000003,3.180000000000003,-25.16
Home,RECOVERY,INTERCEPTION,1,46342,1853.68,46342,1853.68,Player7,,1.060000000000001,-20.400000000000002,,
Home,BALL LOST,INTERCEPTION,1,46342,1853.68,46353,1854.12,Player7,,1.060000000000001,-20.400000000000002,-3.180000000000003,-16.32
Home,RECOVERY,,1,46389,1855.56,46389,1855.56,Player10,,-9.540000000000003,-19.720000000000002,,
Home,CHALLENGE,TACKLE-LOST,1,46494,1859.76,46494,1859.76,Player10,,-28.62,-12.919999999999996,,
Home,BALL LOST,THEFT,1,46494,1859.76,46494,1859.76,Player10,,-28.62,-12.919999999999996,,
Away,CHALLENGE,TACKLE-WON,1,46494,1859.76,46494,1859.76,Player21,,-28.62,-12.240000000000004,,
Away,RECOVERY,THEFT,1,46494,1859.76,46494,1859.76,Player21,,-28.62,-12.240000000000004,,
Away,PASS,,1,46499,1859.96,46529,1861.16,Player21,Player17,-29.680000000000003,-11.560000000000002,-38.16,-4.759999999999996
Away,PASS,,1,46534,1861.36,46554,1862.16,Player17,Player15,-39.22,-4.759999999999996,-38.16,-15.639999999999999
Away,PASS,,1,46574,1862.96,46592,1863.68,Player15,Player21,-39.22,-17.68,-30.740000000000002,-11.560000000000002
Away,PASS,,1,46637,1865.48,46697,1867.88,Player21,Player22,-27.560000000000002,-13.599999999999998,-12.719999999999999,21.08
Away,PASS,,1,46718,1868.72,46770,1870.8,Player22,Player24,-12.719999999999999,21.76,2.120000000000002,24.48
Away,PASS,,1,46908,1876.32,46940,1877.6,Player24,Player22,31.800000000000004,21.76,25.439999999999998,10.879999999999999
Away,BALL LOST,INTERCEPTION,1,46943,1877.72,46980,1879.2,Player22,,25.439999999999998,11.559999999999999,8.479999999999995,22.439999999999998
Home,RECOVERY,,1,46982,1879.28,46982,1879.28,Player9,,11.659999999999998,25.16,,
Home,PASS,,1,46982,1879.28,47016,1880.64,Player9,Player5,11.659999999999998,25.16,15.900000000000002,17.68
Home,CHALLENGE,GROUND-WON,1,47062,1882.48,47062,1882.48,Player5,,7.419999999999995,20.4,,
Away,CHALLENGE,TACKLE-LOST,1,47066,1882.64,47066,1882.64,Player22,,8.479999999999995,21.08,,
Home,PASS,,1,47157,1886.28,47184,1887.36,Player5,Player6,-9.540000000000003,24.48,-1.060000000000001,14.959999999999997
Home,PASS,,1,47249,1889.96,47276,1891.04,Player6,Player9,-3.180000000000003,17.68,-10.599999999999998,30.6
Home,PASS,,1,47325,1893.0,47380,1895.2,Player9,Player4,-8.480000000000002,30.6,7.419999999999995,-4.759999999999996
Home,PASS,,1,47436,1897.44,47489,1899.56,Player4,Player8,2.120000000000002,-8.84,-14.840000000000002,-29.919999999999995
Home,PASS,,1,47530,1901.2,47568,1902.72,Player8,Player4,-16.959999999999997,-29.919999999999995,-9.540000000000003,-20.400000000000002
Home,PASS,,1,47607,1904.28,47635,1905.4,Player4,Player8,-10.599999999999998,-19.720000000000002,-18.02,-31.279999999999998
Home,PASS,,1,47698,1907.92,47731,1909.24,Player8,Player4,-15.900000000000002,-29.919999999999995,-8.480000000000002,-21.759999999999998
Home,PASS,,1,47762,1910.48,47787,1911.48,Player4,Player7,-9.540000000000003,-23.119999999999997,-26.5,-23.119999999999997
Home,PASS,,1,47851,1914.04,47868,1914.72,Player7,Player8,-33.92,-29.240000000000002,-27.560000000000002,-33.32
Home,BALL LOST,,1,47892,1915.68,47942,1917.68,Player8,,-29.680000000000003,-31.959999999999997,-41.34,-14.959999999999997
Away,RECOVERY,INTERCEPTION,1,47939,1917.56,47939,1917.56,Player17,,-40.28,-12.919999999999996,,
Away,BALL LOST,INTERCEPTION,1,47944,1917.76,48054,1922.16,Player17,,-40.28,-12.919999999999996,12.719999999999999,-23.119999999999997
Home,RECOVERY,INTERCEPTION,1,48055,1922.2,48055,1922.2,Player3,,10.599999999999998,-20.400000000000002,,
Home,CHALLENGE,AERIAL-WON,1,48055,1922.2,48055,1922.2,Player3,,10.599999999999998,-20.400000000000002,,
Home,PASS,HEAD,1,48055,1922.2,48110,1924.4,Player3,Player4,10.599999999999998,-20.400000000000002,7.419999999999995,-23.799999999999997
Home,CHALLENGE,TACKLE-LOST,1,48110,1924.4,48110,1924.4,Player4,,7.419999999999995,-23.799999999999997,,
Home,BALL LOST,THEFT,1,48110,1924.4,48110,1924.4,Player4,,7.419999999999995,-23.799999999999997,,
Home,CHALLENGE,GROUND-FAULT-LOST,1,48111,1924.44,48111,1924.44,Player3,,9.539999999999997,-21.080000000000005,,
Away,CHALLENGE,FAULT-WON,1,48134,1925.36,48134,1925.36,Player23,,7.419999999999995,-21.759999999999998,,
Away,SET PIECE,FREE KICK,1,48699,1947.96,48699,1947.96,Player23,,,,,
Away,PASS,,1,48701,1948.04,48739,1949.56,Player23,Player15,9.539999999999997,-21.080000000000005,10.599999999999998,-29.240000000000002
Away,PASS,,1,48746,1949.84,48788,1951.52,Player15,Player16,10.599999999999998,-29.240000000000002,-3.180000000000003,-24.48
Away,PASS,,1,48888,1955.52,48918,1956.72,Player16,Player20,-8.480000000000002,-11.560000000000002,-1.060000000000001,-23.799999999999997
Away,PASS,,1,49011,1960.44,49036,1961.44,Player20,Player24,8.479999999999995,-22.439999999999998,21.199999999999996,-7.479999999999999
Home,CHALLENGE,GROUND-LOST,1,49034,1961.36,49034,1961.36,Player2,,23.319999999999997,-7.479999999999999,,
Away,BALL LOST,INTERCEPTION,1,49038,1961.52,49068,1962.72,Player24,,21.199999999999996,-7.479999999999999,29.680000000000003,-12.240000000000004
Home,RECOVERY,INTERCEPTION,1,49065,1962.6,49065,1962.6,Player3,,28.62,-16.32,,
Home,PASS,HEAD,1,49065,1962.6,49105,1964.2,Player3,Player6,28.62,-16.32,21.199999999999996,-10.200000000000001
Home,CHALLENGE,AERIAL-WON,1,49105,1964.2,49105,1964.2,Player6,,21.199999999999996,-10.200000000000001,,
Home,BALL LOST,HEAD,1,49105,1964.2,49156,1966.24,Player6,,21.199999999999996,-10.200000000000001,22.259999999999998,-18.36
Away,CHALLENGE,AERIAL-LOST,1,49113,1964.52,49113,1964.52,Player24,,20.139999999999993,-10.880000000000003,,
Away,RECOVERY,INTERCEPTION,1,49154,1966.16,49154,1966.16,Player19,,18.020000000000003,-18.36,,
Away,PASS,,1,49158,1966.32,49182,1967.28,Player19,Player15,16.960000000000004,-19.040000000000003,8.479999999999995,-23.799999999999997
Away,PASS,,1,49191,1967.64,49228,1969.12,Player15,Player16,7.419999999999995,-23.799999999999997,-7.420000000000001,-19.720000000000002
Away,PASS,,1,49371,1974.84,49411,1976.44,Player16,Player21,-11.659999999999998,-6.799999999999999,-1.060000000000001,10.200000000000001
Away,PASS,,1,49439,1977.56,49489,1979.56,Player21,Player18,-1.060000000000001,11.559999999999999,15.900000000000002,31.28
Away,PASS,,1,49525,1981.0,49545,1981.8,Player18,Player22,20.139999999999993,29.24,24.38,19.720000000000002
Away,PASS,,1,49554,1982.16,49602,1984.08,Player22,Player18,24.38,20.4,38.16,27.200000000000003
Away,PASS,,1,49606,1984.24,49641,1985.64,Player18,Player23,39.22,27.200000000000003,36.04,11.559999999999999
Away,BALL LOST,INTERCEPTION,1,49668,1986.72,49690,1987.6,Player23,,38.16,11.559999999999999,45.580000000000005,-0.6800000000000006
Home,RECOVERY,INTERCEPTION,1,49682,1987.28,49682,1987.28,Player4,,46.63999999999999,-2.040000000000002,,
Home,BALL OUT,CLEARANCE,1,49682,1987.28,49796,1991.84,Player4,,46.63999999999999,-2.040000000000002,44.52,35.36
Away,SET PIECE,THROW IN,1,49831,1993.24,49831,1993.24,Player18,,,,,
Away,PASS,,1,49835,1993.4,49875,1995.0,Player18,Player22,45.580000000000005,35.36,31.800000000000004,28.56
Away,PASS,,1,49933,1997.32,49948,1997.92,Player22,Player18,27.560000000000002,23.799999999999997,37.099999999999994,30.6
Away,PASS,,1,49981,1999.24,50011,2000.44,Player18,Player22,38.16,28.56,26.5,21.08
Away,PASS,,1,50086,2003.44,50146,2005.84,Player22,Player19,25.439999999999998,13.600000000000001,30.740000000000002,-18.36
Away,PASS,,1,50146,2005.84,50196,2007.84,Player19,Player15,30.740000000000002,-18.36,21.199999999999996,-27.880000000000003
Away,PASS,,1,50235,2009.4,50252,2010.08,Player15,Player20,19.080000000000005,-30.599999999999998,18.020000000000003,-22.439999999999998
Away,PASS,,1,50281,2011.24,50308,2012.32,Player20,Player24,19.080000000000005,-24.48,31.800000000000004,-21.759999999999998
Home,CHALLENGE,GROUND-WON,1,50302,2012.08,50302,2012.08,Player3,,32.86000000000001,-21.080000000000005,,
Home,RECOVERY,INTERCEPTION,1,50302,2012.08,50302,2012.08,Player3,,32.86000000000001,-21.080000000000005,,
Home,PASS,,1,50302,2012.08,50320,2012.8,Player3,Player7,32.86000000000001,-21.080000000000005,27.560000000000002,-22.439999999999998
Home,PASS,,1,50320,2012.8,50334,2013.36,Player7,Player4,27.560000000000002,-22.439999999999998,33.919999999999995,-25.84
Away,CHALLENGE,TACKLE-LOST,1,50330,2013.2,50330,2013.2,Player24,,29.680000000000003,-22.439999999999998,,
Away,BALL LOST,THEFT,1,50334,2013.36,50339,2013.56,Player24,,29.680000000000003,-22.439999999999998,31.800000000000004,-12.919999999999996
Home,PASS,,1,50334,2013.36,50381,2015.24,Player4,Player6,33.919999999999995,-25.84,26.5,-11.560000000000002
Home,CHALLENGE,TACKLE-LOST,1,50395,2015.8,50395,2015.8,Player6,,26.5,-10.200000000000001,,
Home,BALL LOST,THEFT,1,50395,2015.8,50395,2015.8,Player6,,26.5,-10.200000000000001,,
Home,RECOVERY,,1,50451,2018.04,50451,2018.04,Player6,,21.199999999999996,-4.759999999999996,,
Home,BALL LOST,INTERCEPTION,1,50513,2020.52,50532,2021.28,Player6,,11.659999999999998,5.440000000000001,6.360000000000006,-2.040000000000002
Away,CHALLENGE,TACKLE-WON,1,50545,2021.8,50545,2021.8,Player21,,6.360000000000006,-0.6800000000000006,,
Away,RECOVERY,INTERCEPTION,1,50545,2021.8,50545,2021.8,Player21,,6.360000000000006,-0.6800000000000006,,
Away,PASS,,1,50551,2022.04,50614,2024.56,Player21,Player20,6.360000000000006,-0.6800000000000006,15.900000000000002,5.440000000000001
Away,PASS,,1,50619,2024.76,50647,2025.88,Player20,Player23,16.960000000000004,6.120000000000002,32.86000000000001,12.92
Home,CHALLENGE,GROUND,1,50660,2026.4,50660,2026.4,Player2,,34.98,10.200000000000001,,
Home,RECOVERY,,1,50695,2027.8,50695,2027.8,Player1,,33.919999999999995,10.200000000000001,,
Away,CHALLENGE,TACKLE-LOST,1,50703,2028.12,50703,2028.12,Player23,,36.04,8.84,,
Away,BALL LOST,,1,50708,2028.32,50713,2028.52,Player23,,36.04,8.84,34.98,9.520000000000001
Home,PASS,,1,50765,2030.6,50780,2031.2,Player1,Player5,36.04,19.040000000000003,29.680000000000003,10.879999999999999
Home,PASS,,1,50798,2031.92,50823,2032.92,Player5,Player9,28.62,10.879999999999999,20.139999999999993,1.3600000000000012
Home,PASS,,1,50848,2033.92,50889,2035.56,Player9,Player4,21.199999999999996,2.719999999999999,23.319999999999997,-11.560000000000002
Home,PASS,,1,50916,2036.64,50951,2038.04,Player4,Player8,21.199999999999996,-15.639999999999999,6.360000000000006,-31.959999999999997
Home,PASS,,1,51014,2040.56,51046,2041.84,Player8,Player9,2.120000000000002,-29.919999999999995,6.360000000000006,-19.040000000000003
Home,PASS,,1,51078,2043.12,51108,2044.32,Player9,Player7,3.180000000000003,-17.68,4.240000000000004,-5.439999999999998
Home,PASS,,1,51142,2045.68,51155,2046.2,Player7,Player5,2.120000000000002,-1.3600000000000012,4.240000000000004,0.6800000000000006
Home,PASS,,1,51155,2046.2,51172,2046.88,Player5,Player7,4.240000000000004,0.6800000000000006,1.060000000000001,1.3600000000000012
Home,PASS,,1,51172,2046.88,51185,2047.4,Player7,Player5,1.060000000000001,1.3600000000000012,3.180000000000003,1.3600000000000012
Home,PASS,,1,51185,2047.4,51196,2047.84,Player5,Player7,3.180000000000003,1.3600000000000012,0.0,2.040000000000002
Home,PASS,,1,51196,2047.84,51211,2048.44,Player7,Player5,0.0,2.040000000000002,2.120000000000002,2.719999999999999
Home,PASS,,1,51211,2048.44,51223,2048.92,Player5,Player7,2.120000000000002,2.719999999999999,-1.060000000000001,2.040000000000002
Home,PASS,,1,51223,2048.92,51232,2049.28,Player7,Player5,-1.060000000000001,2.040000000000002,1.060000000000001,3.3999999999999995
Home,PASS,,1,51232,2049.28,51254,2050.16,Player5,Player6,1.060000000000001,3.3999999999999995,3.180000000000003,-4.759999999999996
Home,PASS,,1,51279,2051.16,51292,2051.68,Player6,Player7,3.180000000000003,-4.759999999999996,-3.180000000000003,-3.400000000000003
Home,PASS,,1,51292,2051.68,51319,2052.76,Player7,Player4,-3.180000000000003,-3.400000000000003,2.120000000000002,-14.279999999999998
Home,PASS,,1,51337,2053.48,51354,2054.16,Player4,Player7,2.120000000000002,-14.959999999999997,-4.2399999999999975,-7.479999999999999
Home,PASS,,1,51377,2055.08,51395,2055.8,Player7,Player9,-4.2399999999999975,-8.16,-11.659999999999998,-17.68
Home,PASS,,1,51510,2060.4,51526,2061.04,Player9,Player10,-33.92,-13.599999999999998,-36.04,-7.479999999999999
Home,CHALLENGE,TACKLE-LOST,1,51542,2061.68,51542,2061.68,Player10,,-36.04,-5.439999999999998,,
Home,BALL LOST,THEFT,1,51542,2061.68,51542,2061.68,Player10,,-36.04,-5.439999999999998,,
Away,CHALLENGE,TACKLE-WON,1,51550,2062.0,51550,2062.0,Player20,,-36.04,-4.080000000000004,,
Away,RECOVERY,THEFT,1,51550,2062.0,51550,2062.0,Player20,,-36.04,-4.080000000000004,,
Away,PASS,,1,51608,2064.32,51648,2065.92,Player20,Player18,-33.92,-6.119999999999997,-32.86,8.84
Away,PASS,,1,51763,2070.52,51793,2071.72,Player18,Player23,-9.540000000000003,19.040000000000003,3.180000000000003,29.24
Away,PASS,,1,51796,2071.84,51821,2072.84,Player23,Player24,3.180000000000003,29.24,13.780000000000001,18.36
Away,PASS,,1,51824,2072.96,51842,2073.68,Player24,Player18,13.780000000000001,19.040000000000003,12.719999999999999,14.280000000000001
Away,PASS,,1,51911,2076.44,51931,2077.24,Player18,Player22,26.5,4.08,31.800000000000004,-8.16
Away,CHALLENGE,TACKLE-WON,1,51960,2078.4,51960,2078.4,Player22,,38.16,-10.200000000000001,,
Home,RECOVERY,INTERCEPTION,1,51998,2079.92,51998,2079.92,Player6,,46.63999999999999,-10.880000000000003,,
Home,BALL LOST,INTERCEPTION,1,51998,2079.92,52001,2080.04,Player6,,46.63999999999999,-10.880000000000003,48.76,-12.240000000000004
Away,BALL OUT,,1,52000,2080.0,52015,2080.6,Player22,,46.63999999999999,-12.240000000000004,54.06,-8.16
Home,RECOVERY,,1,52507,2100.28,52507,2100.28,Player11,,47.699999999999996,-7.479999999999999,,
Home,PASS,GOAL KICK,1,52507,2100.28,52550,2102.0,Player11,Player4,47.699999999999996,-7.479999999999999,34.98,-19.040000000000003
Home,PASS,,1,52620,2104.8,52692,2107.68,Player4,Player10,31.800000000000004,-18.36,0.0,6.799999999999999
Home,CHALLENGE,AERIAL-WON,1,52692,2107.68,52692,2107.68,Player10,,0.0,6.799999999999999,,
Home,BALL LOST,HEAD,1,52692,2107.68,52757,2110.28,Player10,,0.0,6.799999999999999,-3.180000000000003,23.119999999999997
Away,CHALLENGE,AERIAL-WON,1,52694,2107.76,52694,2107.76,Player17,,-1.060000000000001,6.799999999999999,,
Away,RECOVERY,INTERCEPTION,1,52694,2107.76,52694,2107.76,Player17,,-1.060000000000001,6.799999999999999,,
Away,PASS,HEAD,1,52696,2107.84,52746,2109.84,Player17,Player18,-1.060000000000001,7.479999999999999,-5.299999999999999,18.36
Away,PASS,,1,52784,2111.36,52807,2112.28,Player18,Player21,-3.180000000000003,22.439999999999998,1.060000000000001,12.24
Away,PASS,,1,52871,2114.84,52936,2117.44,Player21,Player19,2.120000000000002,12.92,30.740000000000002,-26.52
Away,PASS,,1,52941,2117.64,52971,2118.84,Player19,Player23,30.740000000000002,-27.200000000000003,37.099999999999994,-15.639999999999999
Away,PASS,,1,53027,2121.08,53045,2121.8,Player23,Player24,41.34,-9.520000000000001,44.52,2.719999999999999
Away,SHOT,ON TARGET-GOAL,1,53049,2121.96,53075,2123.0,Player24,,44.52,2.719999999999999,54.06,1.3600000000000012
Home,SET PIECE,KICK OFF,1,54472,2178.88,54472,2178.88,Player9,,,,,
Home,PASS,,1,54472,2178.88,54503,2180.12,Player9,Player6,0.0,-0.6800000000000006,9.539999999999997,-0.0
Home,PASS,,1,54519,2180.76,54544,2181.76,Player6,Player5,9.539999999999997,-0.0,8.479999999999995,-10.200000000000001
Home,PASS,,1,54613,2184.52,54656,2186.24,Player5,Player2,5.300000000000004,-12.240000000000004,9.539999999999997,10.200000000000001
Home,PASS,,1,54702,2188.08,54737,2189.48,Player2,Player1,4.240000000000004,13.600000000000001,-10.599999999999998,31.28
Home,PASS,,1,54791,2191.64,54809,2192.36,Player1,Player8,-13.780000000000001,28.56,-7.420000000000001,22.439999999999998
Home,BALL LOST,INTERCEPTION,1,54841,2193.64,54868,2194.72,Player8,,-7.420000000000001,21.08,-24.38,18.36
Away,RECOVERY,INTERCEPTION,1,54866,2194.64,54866,2194.64,Player17,,-22.26,17.0,,
Away,PASS,,1,54891,2195.64,54921,2196.84,Player17,Player23,-21.200000000000003,16.32,-4.2399999999999975,2.719999999999999
Away,PASS,,1,54948,2197.92,54985,2199.4,Player23,Player22,-4.2399999999999975,4.08,10.599999999999998,27.200000000000003
Home,CHALLENGE,GROUND-WON,1,55044,2201.76,55044,2201.76,Player8,,24.38,21.08,,
Home,RECOVERY,INTERCEPTION,1,55044,2201.76,55044,2201.76,Player8,,24.38,21.08,,
Home,PASS,,1,55044,2201.76,55068,2202.72,Player8,Player2,24.38,21.08,28.62,17.0
Away,CHALLENGE,TACKLE-LOST,1,55076,2203.04,55076,2203.04,Player22,,29.680000000000003,15.639999999999999,,
Away,BALL LOST,THEFT,1,55076,2203.04,55077,2203.08,Player22,,29.680000000000003,15.639999999999999,29.680000000000003,14.959999999999997
Home,PASS,,1,55093,2203.72,55110,2204.4,Player2,Player1,26.5,17.0,20.139999999999993,19.720000000000002
Home,PASS,,1,55137,2205.48,55157,2206.28,Player1,Player6,20.139999999999993,20.4,16.960000000000004,10.879999999999999
Home,PASS,,1,55252,2210.08,55265,2210.6,Player6,Player5,3.180000000000003,4.760000000000001,5.300000000000004,-2.040000000000002
Home,PASS,,1,55291,2211.64,55328,2213.12,Player5,Player4,3.180000000000003,-1.3600000000000012,3.180000000000003,-16.32
Home,PASS,,1,55415,2216.6,55437,2217.48,Player4,Player7,-11.659999999999998,-23.119999999999997,-13.780000000000001,-29.919999999999995
Home,PASS,,1,55501,2220.04,55551,2222.04,Player7,Player3,-12.719999999999999,-27.880000000000003,7.419999999999995,-13.599999999999998
